Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SDGE Hourly Load,SDGE Hourly PV Generation
9/6/2020 8:00,2020,9,6,8,9," 2,563 ",528.75
9/6/2020 9:00,2020,9,6,9,10," 2,774 ",722.14
9/6/2020 10:00,2020,9,6,10,11," 2,945 ",843.65
9/6/2020 11:00,2020,9,6,11,12," 3,050 ",922.35
9/6/2020 12:00,2020,9,6,12,13," 3,148 ",924.27
9/6/2020 13:00,2020,9,6,13,14," 3,233 ",858.85
9/6/2020 14:00,2020,9,6,14,15," 3,284 ",721.97
9/6/2020 15:00,2020,9,6,15,16," 3,273 ",528.19
9/6/2020 16:00,2020,9,6,16,17," 3,209 ",276.93
9/6/2020 17:00,2020,9,6,17,18," 3,078 ",69.35
9/6/2020 18:00,2020,9,6,18,19," 3,120 ",0.00
9/6/2020 19:00,2020,9,6,19,20," 3,096 ",0.00
9/6/2020 20:00,2020,9,6,20,21," 2,941 ",0.00
9/6/2020 21:00,2020,9,6,21,22," 2,703 ",0.00
9/6/2020 22:00,2020,9,6,22,23," 2,455 ",0.00
9/6/2020 23:00,2020,9,6,23,24," 2,239 ",0.00
9/7/2020 0:00,2020,9,7,0,1," 2,100 ",0.00
9/7/2020 1:00,2020,9,7,1,2," 2,027 ",0.00
9/7/2020 2:00,2020,9,7,2,3," 1,987 ",0.00
9/7/2020 3:00,2020,9,7,3,4," 1,988 ",0.00
9/7/2020 4:00,2020,9,7,4,5," 2,043 ",0.00
9/7/2020 5:00,2020,9,7,5,6," 2,101 ",3.23
9/7/2020 6:00,2020,9,7,6,7," 2,171 ",91.01
9/7/2020 7:00,2020,9,7,7,8," 2,356 ",300.32
9/7/2020 8:00,2020,9,7,8,9," 2,612 ",528.75
9/7/2020 9:00,2020,9,7,9,10," 2,816 ",722.14
9/7/2020 10:00,2020,9,7,10,11," 2,951 ",843.65
9/7/2020 11:00,2020,9,7,11,12," 3,017 ",922.35
9/7/2020 12:00,2020,9,7,12,13," 3,068 ",924.27
9/7/2020 13:00,2020,9,7,13,14," 3,119 ",858.85
9/7/2020 14:00,2020,9,7,14,15," 3,148 ",721.97
9/7/2020 15:00,2020,9,7,15,16," 3,146 ",528.19
9/7/2020 16:00,2020,9,7,16,17," 3,103 ",276.93
9/7/2020 17:00,2020,9,7,17,18," 2,983 ",69.35
9/7/2020 18:00,2020,9,7,18,19," 3,091 ",0.00
9/7/2020 19:00,2020,9,7,19,20," 3,080 ",0.00
9/7/2020 20:00,2020,9,7,20,21," 2,868 ",0.00
9/7/2020 21:00,2020,9,7,21,22," 2,570 ",0.00
9/7/2020 22:00,2020,9,7,22,23," 2,283 ",0.00
9/7/2020 23:00,2020,9,7,23,24," 2,091 ",0.00
9/8/2020 0:00,2020,9,8,0,1," 2,004 ",0.00
9/8/2020 1:00,2020,9,8,1,2," 1,942 ",0.00
9/8/2020 2:00,2020,9,8,2,3," 1,924 ",0.00
9/8/2020 3:00,2020,9,8,3,4," 1,976 ",0.00
9/8/2020 4:00,2020,9,8,4,5," 2,120 ",0.00
9/8/2020 5:00,2020,9,8,5,6," 2,412 ",1.27
9/8/2020 6:00,2020,9,8,6,7," 2,586 ",72.02
9/8/2020 7:00,2020,9,8,7,8," 2,760 ",273.21
9/8/2020 8:00,2020,9,8,8,9," 2,964 ",499.44
9/8/2020 9:00,2020,9,8,9,10," 3,122 ",703.40
9/8/2020 10:00,2020,9,8,10,11," 3,225 ",824.10
9/8/2020 11:00,2020,9,8,11,12," 3,286 ",891.14
9/8/2020 12:00,2020,9,8,12,13," 3,337 ",877.65
9/8/2020 13:00,2020,9,8,13,14," 3,349 ",813.34
9/8/2020 14:00,2020,9,8,14,15," 3,362 ",669.90
9/8/2020 15:00,2020,9,8,15,16," 3,340 ",474.93
9/8/2020 16:00,2020,9,8,16,17," 3,248 ",234.54
9/8/2020 17:00,2020,9,8,17,18," 3,086 ",39.39
9/8/2020 18:00,2020,9,8,18,19," 3,199 ",0.00
9/8/2020 19:00,2020,9,8,19,20," 3,181 ",0.00
9/8/2020 20:00,2020,9,8,20,21," 2,963 ",0.00
9/8/2020 21:00,2020,9,8,21,22," 2,650 ",0.00
9/8/2020 22:00,2020,9,8,22,23," 2,339 ",0.00
9/8/2020 23:00,2020,9,8,23,24," 2,130 ",0.00
9/9/2020 0:00,2020,9,9,0,1," 2,031 ",0.00
9/9/2020 1:00,2020,9,9,1,2," 1,976 ",0.00
9/9/2020 2:00,2020,9,9,2,3," 1,944 ",0.00
9/9/2020 3:00,2020,9,9,3,4," 1,987 ",0.00
9/9/2020 4:00,2020,9,9,4,5," 2,138 ",0.00
9/9/2020 5:00,2020,9,9,5,6," 2,432 ",1.27
9/9/2020 6:00,2020,9,9,6,7," 2,603 ",72.02
9/9/2020 7:00,2020,9,9,7,8," 2,771 ",273.21
9/9/2020 8:00,2020,9,9,8,9," 2,967 ",499.44
9/9/2020 9:00,2020,9,9,9,10," 3,139 ",703.40
9/9/2020 10:00,2020,9,9,10,11," 3,269 ",824.10
9/9/2020 11:00,2020,9,9,11,12," 3,347 ",891.14
9/9/2020 12:00,2020,9,9,12,13," 3,409 ",877.65
9/9/2020 13:00,2020,9,9,13,14," 3,444 ",813.34
9/9/2020 14:00,2020,9,9,14,15," 3,463 ",669.90
9/9/2020 15:00,2020,9,9,15,16," 3,451 ",474.93
9/9/2020 16:00,2020,9,9,16,17," 3,386 ",234.54
9/9/2020 17:00,2020,9,9,17,18," 3,256 ",39.39
9/9/2020 18:00,2020,9,9,18,19," 3,351 ",0.00
9/9/2020 19:00,2020,9,9,19,20," 3,329 ",0.00
9/9/2020 20:00,2020,9,9,20,21," 3,087 ",0.00
9/9/2020 21:00,2020,9,9,21,22," 2,780 ",0.00
9/9/2020 22:00,2020,9,9,22,23," 2,473 ",0.00
9/9/2020 23:00,2020,9,9,23,24," 2,236 ",0.00
9/10/2020 0:00,2020,9,10,0,1," 2,103 ",0.00
9/10/2020 1:00,2020,9,10,1,2," 2,035 ",0.00
9/10/2020 2:00,2020,9,10,2,3," 2,015 ",0.00
9/10/2020 3:00,2020,9,10,3,4," 2,039 ",0.00
9/10/2020 4:00,2020,9,10,4,5," 2,187 ",0.00
9/10/2020 5:00,2020,9,10,5,6," 2,479 ",1.27
9/10/2020 6:00,2020,9,10,6,7," 2,663 ",72.02
9/10/2020 7:00,2020,9,10,7,8," 2,880 ",273.21
9/10/2020 8:00,2020,9,10,8,9," 3,093 ",499.44
9/10/2020 9:00,2020,9,10,9,10," 3,315 ",703.40
9/10/2020 10:00,2020,9,10,10,11," 3,427 ",824.10
9/10/2020 11:00,2020,9,10,11,12," 3,522 ",891.14
9/10/2020 12:00,2020,9,10,12,13," 3,587 ",877.65
9/10/2020 13:00,2020,9,10,13,14," 3,692 ",813.34
9/10/2020 14:00,2020,9,10,14,15," 3,763 ",669.90
9/10/2020 15:00,2020,9,10,15,16," 3,688 ",474.93
9/10/2020 16:00,2020,9,10,16,17," 3,551 ",234.54
9/10/2020 17:00,2020,9,10,17,18," 3,410 ",39.39
9/10/2020 18:00,2020,9,10,18,19," 3,481 ",0.00
9/10/2020 19:00,2020,9,10,19,20," 3,446 ",0.00
9/10/2020 20:00,2020,9,10,20,21," 3,239 ",0.00
9/10/2020 21:00,2020,9,10,21,22," 2,902 ",0.00
9/10/2020 22:00,2020,9,10,22,23," 2,573 ",0.00
9/10/2020 23:00,2020,9,10,23,24," 2,325 ",0.00
9/11/2020 0:00,2020,9,11,0,1," 2,203 ",0.00
9/11/2020 1:00,2020,9,11,1,2," 2,113 ",0.00
9/11/2020 2:00,2020,9,11,2,3," 2,078 ",0.00
9/11/2020 3:00,2020,9,11,3,4," 2,106 ",0.00
9/11/2020 4:00,2020,9,11,4,5," 2,261 ",0.00
9/11/2020 5:00,2020,9,11,5,6," 2,540 ",1.27
9/11/2020 6:00,2020,9,11,6,7," 2,722 ",72.02
9/11/2020 7:00,2020,9,11,7,8," 2,972 ",273.21
9/11/2020 8:00,2020,9,11,8,9," 3,202 ",499.44
9/11/2020 9:00,2020,9,11,9,10," 3,401 ",703.40
9/11/2020 10:00,2020,9,11,10,11," 3,493 ",824.10
9/11/2020 11:00,2020,9,11,11,12," 3,529 ",891.14
9/11/2020 12:00,2020,9,11,12,13," 3,600 ",877.65
9/11/2020 13:00,2020,9,11,13,14," 3,669 ",813.34
9/11/2020 14:00,2020,9,11,14,15," 3,694 ",669.90
9/11/2020 15:00,2020,9,11,15,16," 3,620 ",474.93
9/11/2020 16:00,2020,9,11,16,17," 3,507 ",234.54
9/11/2020 17:00,2020,9,11,17,18," 3,355 ",39.39
9/11/2020 18:00,2020,9,11,18,19," 3,381 ",0.00
9/11/2020 19:00,2020,9,11,19,20," 3,334 ",0.00
9/11/2020 20:00,2020,9,11,20,21," 3,131 ",0.00
9/11/2020 21:00,2020,9,11,21,22," 2,878 ",0.00
9/11/2020 22:00,2020,9,11,22,23," 2,590 ",0.00
9/11/2020 23:00,2020,9,11,23,24," 2,342 ",0.00
9/12/2020 0:00,2020,9,12,0,1," 2,193 ",0.00
9/12/2020 1:00,2020,9,12,1,2," 2,106 ",0.00
9/12/2020 2:00,2020,9,12,2,3," 2,056 ",0.00
9/12/2020 3:00,2020,9,12,3,4," 2,053 ",0.00
9/12/2020 4:00,2020,9,12,4,5," 2,103 ",0.00
9/12/2020 5:00,2020,9,12,5,6," 2,193 ",1.27
9/12/2020 6:00,2020,9,12,6,7," 2,293 ",72.02
9/12/2020 7:00,2020,9,12,7,8," 2,501 ",273.21
9/12/2020 8:00,2020,9,12,8,9," 2,711 ",499.44
9/12/2020 9:00,2020,9,12,9,10," 2,913 ",703.40
9/12/2020 10:00,2020,9,12,10,11," 3,034 ",824.10
9/12/2020 11:00,2020,9,12,11,12," 3,121 ",891.14
9/12/2020 12:00,2020,9,12,12,13," 3,168 ",877.65
9/12/2020 13:00,2020,9,12,13,14," 3,180 ",813.34
9/12/2020 14:00,2020,9,12,14,15," 3,180 ",669.90
9/12/2020 15:00,2020,9,12,15,16," 3,141 ",474.93
9/12/2020 16:00,2020,9,12,16,17," 3,060 ",234.54
9/12/2020 17:00,2020,9,12,17,18," 2,964 ",39.39
9/12/2020 18:00,2020,9,12,18,19," 3,048 ",0.00
9/12/2020 19:00,2020,9,12,19,20," 3,009 ",0.00
9/12/2020 20:00,2020,9,12,20,21," 2,845 ",0.00
9/12/2020 21:00,2020,9,12,21,22," 2,624 ",0.00
9/12/2020 22:00,2020,9,12,22,23," 2,376 ",0.00
9/12/2020 23:00,2020,9,12,23,24," 2,174 ",0.00
9/13/2020 0:00,2020,9,13,0,1," 2,043 ",0.00
9/13/2020 1:00,2020,9,13,1,2," 1,977 ",0.00
9/13/2020 2:00,2020,9,13,2,3," 1,922 ",0.00
9/13/2020 3:00,2020,9,13,3,4," 1,911 ",0.00
9/13/2020 4:00,2020,9,13,4,5," 1,947 ",0.00
9/13/2020 5:00,2020,9,13,5,6," 2,016 ",1.27
9/13/2020 6:00,2020,9,13,6,7," 2,068 ",72.02
9/13/2020 7:00,2020,9,13,7,8," 2,239 ",273.21
9/13/2020 8:00,2020,9,13,8,9," 2,409 ",499.44
9/13/2020 9:00,2020,9,13,9,10," 2,566 ",703.40
9/13/2020 10:00,2020,9,13,10,11," 2,675 ",824.10
9/13/2020 11:00,2020,9,13,11,12," 2,734 ",891.14
9/13/2020 12:00,2020,9,13,12,13," 2,760 ",877.65
9/13/2020 13:00,2020,9,13,13,14," 2,783 ",813.34
9/13/2020 14:00,2020,9,13,14,15," 2,795 ",669.90
9/13/2020 15:00,2020,9,13,15,16," 2,780 ",474.93
9/13/2020 16:00,2020,9,13,16,17," 2,741 ",234.54
9/13/2020 17:00,2020,9,13,17,18," 2,769 ",39.39
9/13/2020 18:00,2020,9,13,18,19," 2,957 ",0.00
9/13/2020 19:00,2020,9,13,19,20," 2,923 ",0.00
9/13/2020 20:00,2020,9,13,20,21," 2,729 ",0.00
9/13/2020 21:00,2020,9,13,21,22," 2,480 ",0.00
9/13/2020 22:00,2020,9,13,22,23," 2,219 ",0.00
9/13/2020 23:00,2020,9,13,23,24," 2,050 ",0.00
9/14/2020 0:00,2020,9,14,0,1," 1,948 ",0.00
9/14/2020 1:00,2020,9,14,1,2," 1,894 ",0.00
9/14/2020 2:00,2020,9,14,2,3," 1,884 ",0.00
9/14/2020 3:00,2020,9,14,3,4," 1,926 ",0.00
9/14/2020 4:00,2020,9,14,4,5," 2,094 ",0.00
9/14/2020 5:00,2020,9,14,5,6," 2,382 ",1.27
9/14/2020 6:00,2020,9,14,6,7," 2,582 ",72.02
9/14/2020 7:00,2020,9,14,7,8," 2,724 ",273.21
9/14/2020 8:00,2020,9,14,8,9," 2,870 ",499.44
9/14/2020 9:00,2020,9,14,9,10," 2,989 ",703.40
9/14/2020 10:00,2020,9,14,10,11," 3,063 ",824.10
9/14/2020 11:00,2020,9,14,11,12," 3,133 ",891.14
9/14/2020 12:00,2020,9,14,12,13," 3,185 ",877.65
9/14/2020 13:00,2020,9,14,13,14," 3,193 ",813.34
9/14/2020 14:00,2020,9,14,14,15," 3,186 ",669.90
9/14/2020 15:00,2020,9,14,15,16," 3,147 ",474.93
9/14/2020 16:00,2020,9,14,16,17," 3,058 ",234.54
9/14/2020 17:00,2020,9,14,17,18," 3,000 ",39.39
9/14/2020 18:00,2020,9,14,18,19," 3,178 ",0.00
9/14/2020 19:00,2020,9,14,19,20," 3,121 ",0.00
9/14/2020 20:00,2020,9,14,20,21," 2,942 ",0.00
9/14/2020 21:00,2020,9,14,21,22," 2,666 ",0.00
9/14/2020 22:00,2020,9,14,22,23," 2,353 ",0.00
9/14/2020 23:00,2020,9,14,23,24," 2,122 ",0.00
9/15/2020 0:00,2020,9,15,0,1," 2,007 ",0.00
9/15/2020 1:00,2020,9,15,1,2," 1,942 ",0.00
9/15/2020 2:00,2020,9,15,2,3," 1,912 ",0.00
9/15/2020 3:00,2020,9,15,3,4," 1,958 ",0.00
9/15/2020 4:00,2020,9,15,4,5," 2,100 ",0.00
9/15/2020 5:00,2020,9,15,5,6," 2,375 ",0.40
9/15/2020 6:00,2020,9,15,6,7," 2,561 ",59.21
9/15/2020 7:00,2020,9,15,7,8," 2,710 ",255.80
9/15/2020 8:00,2020,9,15,8,9," 2,842 ",488.15
9/15/2020 9:00,2020,9,15,9,10," 2,977 ",700.07
9/15/2020 10:00,2020,9,15,10,11," 3,059 ",844.98
9/15/2020 11:00,2020,9,15,11,12," 3,118 ",911.75
9/15/2020 12:00,2020,9,15,12,13," 3,171 ",901.88
9/15/2020 13:00,2020,9,15,13,14," 3,179 ",833.18
9/15/2020 14:00,2020,9,15,14,15," 3,172 ",683.50
9/15/2020 15:00,2020,9,15,15,16," 3,132 ",473.99
9/15/2020 16:00,2020,9,15,16,17," 3,057 ",214.41
9/15/2020 17:00,2020,9,15,17,18," 2,973 ",15.13
9/15/2020 18:00,2020,9,15,18,19," 3,132 ",0.00
9/15/2020 19:00,2020,9,15,19,20," 3,083 ",0.00
9/15/2020 20:00,2020,9,15,20,21," 2,879 ",0.00
9/15/2020 21:00,2020,9,15,21,22," 2,585 ",0.00
9/15/2020 22:00,2020,9,15,22,23," 2,292 ",0.00
9/15/2020 23:00,2020,9,15,23,24," 2,076 ",0.00
9/16/2020 0:00,2020,9,16,0,1," 1,961 ",0.00
9/16/2020 1:00,2020,9,16,1,2," 1,894 ",0.00
9/16/2020 2:00,2020,9,16,2,3," 1,868 ",0.00
9/16/2020 3:00,2020,9,16,3,4," 1,901 ",0.00
9/16/2020 4:00,2020,9,16,4,5," 2,052 ",0.00
9/16/2020 5:00,2020,9,16,5,6," 2,302 ",0.40
9/16/2020 6:00,2020,9,16,6,7," 2,486 ",59.21
9/16/2020 7:00,2020,9,16,7,8," 2,665 ",255.80
9/16/2020 8:00,2020,9,16,8,9," 2,842 ",488.15
9/16/2020 9:00,2020,9,16,9,10," 3,005 ",700.07
9/16/2020 10:00,2020,9,16,10,11," 3,097 ",844.98
9/16/2020 11:00,2020,9,16,11,12," 3,178 ",911.75
9/16/2020 12:00,2020,9,16,12,13," 3,236 ",901.88
9/16/2020 13:00,2020,9,16,13,14," 3,280 ",833.18
9/16/2020 14:00,2020,9,16,14,15," 3,302 ",683.50
9/16/2020 15:00,2020,9,16,15,16," 3,276 ",473.99
9/16/2020 16:00,2020,9,16,16,17," 3,172 ",214.41
9/16/2020 17:00,2020,9,16,17,18," 3,059 ",15.13
9/16/2020 18:00,2020,9,16,18,19," 3,207 ",0.00
9/16/2020 19:00,2020,9,16,19,20," 3,153 ",0.00
9/16/2020 20:00,2020,9,16,20,21," 2,940 ",0.00
9/16/2020 21:00,2020,9,16,21,22," 2,632 ",0.00
9/16/2020 22:00,2020,9,16,22,23," 2,319 ",0.00
9/16/2020 23:00,2020,9,16,23,24," 2,107 ",0.00
9/17/2020 0:00,2020,9,17,0,1," 2,003 ",0.00
9/17/2020 1:00,2020,9,17,1,2," 1,924 ",0.00
9/17/2020 2:00,2020,9,17,2,3," 1,896 ",0.00
9/17/2020 3:00,2020,9,17,3,4," 1,934 ",0.00
9/17/2020 4:00,2020,9,17,4,5," 2,079 ",0.00
9/17/2020 5:00,2020,9,17,5,6," 2,334 ",0.40
9/17/2020 6:00,2020,9,17,6,7," 2,516 ",59.21
9/17/2020 7:00,2020,9,17,7,8," 2,726 ",255.80
9/17/2020 8:00,2020,9,17,8,9," 2,931 ",488.15
9/17/2020 9:00,2020,9,17,9,10," 3,080 ",700.07
9/17/2020 10:00,2020,9,17,10,11," 3,207 ",844.98
9/17/2020 11:00,2020,9,17,11,12," 3,297 ",911.75
9/17/2020 12:00,2020,9,17,12,13," 3,370 ",901.88
9/17/2020 13:00,2020,9,17,13,14," 3,414 ",833.18
9/17/2020 14:00,2020,9,17,14,15," 3,440 ",683.50
9/17/2020 15:00,2020,9,17,15,16," 3,434 ",473.99
9/17/2020 16:00,2020,9,17,16,17," 3,366 ",214.41
9/17/2020 17:00,2020,9,17,17,18," 3,245 ",15.13
9/17/2020 18:00,2020,9,17,18,19," 3,358 ",0.00
9/17/2020 19:00,2020,9,17,19,20," 3,288 ",0.00
9/17/2020 20:00,2020,9,17,20,21," 3,048 ",0.00
9/17/2020 21:00,2020,9,17,21,22," 2,739 ",0.00
9/17/2020 22:00,2020,9,17,22,23," 2,447 ",0.00
9/17/2020 23:00,2020,9,17,23,24," 2,213 ",0.00
9/18/2020 0:00,2020,9,18,0,1," 2,085 ",0.00
9/18/2020 1:00,2020,9,18,1,2," 2,028 ",0.00
9/18/2020 2:00,2020,9,18,2,3," 2,007 ",0.00
9/18/2020 3:00,2020,9,18,3,4," 2,039 ",0.00
9/18/2020 4:00,2020,9,18,4,5," 2,193 ",0.00
9/18/2020 5:00,2020,9,18,5,6," 2,487 ",0.40
9/18/2020 6:00,2020,9,18,6,7," 2,662 ",59.21
9/18/2020 7:00,2020,9,18,7,8," 2,844 ",255.80
9/18/2020 8:00,2020,9,18,8,9," 3,065 ",488.15
9/18/2020 9:00,2020,9,18,9,10," 3,267 ",700.07
9/18/2020 10:00,2020,9,18,10,11," 3,414 ",844.98
9/18/2020 11:00,2020,9,18,11,12," 3,450 ",911.75
9/18/2020 12:00,2020,9,18,12,13," 3,540 ",901.88
9/18/2020 13:00,2020,9,18,13,14," 3,586 ",833.18
9/18/2020 14:00,2020,9,18,14,15," 3,595 ",683.50
9/18/2020 15:00,2020,9,18,15,16," 3,511 ",473.99
9/18/2020 16:00,2020,9,18,16,17," 3,386 ",214.41
9/18/2020 17:00,2020,9,18,17,18," 3,310 ",15.13
9/18/2020 18:00,2020,9,18,18,19," 3,337 ",0.00
9/18/2020 19:00,2020,9,18,19,20," 3,232 ",0.00
9/18/2020 20:00,2020,9,18,20,21," 3,025 ",0.00
9/18/2020 21:00,2020,9,18,21,22," 2,767 ",0.00
9/18/2020 22:00,2020,9,18,22,23," 2,501 ",0.00
9/18/2020 23:00,2020,9,18,23,24," 2,265 ",0.00
9/19/2020 0:00,2020,9,19,0,1," 2,120 ",0.00
9/19/2020 1:00,2020,9,19,1,2," 2,048 ",0.00
9/19/2020 2:00,2020,9,19,2,3," 2,008 ",0.00
9/19/2020 3:00,2020,9,19,3,4," 2,006 ",0.00
9/19/2020 4:00,2020,9,19,4,5," 2,060 ",0.00
9/19/2020 5:00,2020,9,19,5,6," 2,133 ",0.40
9/19/2020 6:00,2020,9,19,6,7," 2,235 ",59.21
9/19/2020 7:00,2020,9,19,7,8," 2,479 ",255.80
9/19/2020 8:00,2020,9,19,8,9," 2,733 ",488.15
9/19/2020 9:00,2020,9,19,9,10," 2,959 ",700.07
9/19/2020 10:00,2020,9,19,10,11," 3,116 ",844.98
9/19/2020 11:00,2020,9,19,11,12," 3,236 ",911.75
9/19/2020 12:00,2020,9,19,12,13," 3,285 ",901.88
9/19/2020 13:00,2020,9,19,13,14," 3,339 ",833.18
9/19/2020 14:00,2020,9,19,14,15," 3,367 ",683.50
9/19/2020 15:00,2020,9,19,15,16," 3,368 ",473.99
9/19/2020 16:00,2020,9,19,16,17," 3,290 ",214.41
9/19/2020 17:00,2020,9,19,17,18," 3,173 ",15.13
9/19/2020 18:00,2020,9,19,18,19," 3,251 ",0.00
9/19/2020 19:00,2020,9,19,19,20," 3,140 ",0.00
9/19/2020 20:00,2020,9,19,20,21," 2,954 ",0.00
9/19/2020 21:00,2020,9,19,21,22," 2,700 ",0.00
9/19/2020 22:00,2020,9,19,22,23," 2,445 ",0.00
9/19/2020 23:00,2020,9,19,23,24," 2,218 ",0.00
9/20/2020 0:00,2020,9,20,0,1," 2,079 ",0.00
9/20/2020 1:00,2020,9,20,1,2," 2,010 ",0.00
9/20/2020 2:00,2020,9,20,2,3," 1,953 ",0.00
9/20/2020 3:00,2020,9,20,3,4," 1,938 ",0.00
9/20/2020 4:00,2020,9,20,4,5," 1,982 ",0.00
9/20/2020 5:00,2020,9,20,5,6," 2,035 ",0.40
9/20/2020 6:00,2020,9,20,6,7," 2,107 ",59.21
9/20/2020 7:00,2020,9,20,7,8," 2,300 ",255.80
9/20/2020 8:00,2020,9,20,8,9," 2,525 ",488.15
9/20/2020 9:00,2020,9,20,9,10," 2,730 ",700.07
9/20/2020 10:00,2020,9,20,10,11," 2,908 ",844.98
9/20/2020 11:00,2020,9,20,11,12," 3,035 ",911.75
9/20/2020 12:00,2020,9,20,12,13," 3,162 ",901.88
9/20/2020 13:00,2020,9,20,13,14," 3,231 ",833.18
9/20/2020 14:00,2020,9,20,14,15," 3,278 ",683.50
9/20/2020 15:00,2020,9,20,15,16," 3,260 ",473.99
9/20/2020 16:00,2020,9,20,16,17," 3,186 ",214.41
9/20/2020 17:00,2020,9,20,17,18," 3,122 ",15.13
9/20/2020 18:00,2020,9,20,18,19," 3,255 ",0.00
9/20/2020 19:00,2020,9,20,19,20," 3,144 ",0.00
9/20/2020 20:00,2020,9,20,20,21," 2,907 ",0.00
9/20/2020 21:00,2020,9,20,21,22," 2,590 ",0.00
9/20/2020 22:00,2020,9,20,22,23," 2,297 ",0.00
9/20/2020 23:00,2020,9,20,23,24," 2,096 ",0.00
9/21/2020 0:00,2020,9,21,0,1," 1,994 ",0.00
9/21/2020 1:00,2020,9,21,1,2," 1,921 ",0.00
9/21/2020 2:00,2020,9,21,2,3," 1,904 ",0.00
9/21/2020 3:00,2020,9,21,3,4," 1,959 ",0.00
9/21/2020 4:00,2020,9,21,4,5," 2,121 ",0.00
9/21/2020 5:00,2020,9,21,5,6," 2,434 ",0.40
9/21/2020 6:00,2020,9,21,6,7," 2,604 ",59.21
9/21/2020 7:00,2020,9,21,7,8," 2,768 ",255.80
9/21/2020 8:00,2020,9,21,8,9," 2,962 ",488.15
9/21/2020 9:00,2020,9,21,9,10," 3,131 ",700.07
9/21/2020 10:00,2020,9,21,10,11," 3,266 ",844.98
9/21/2020 11:00,2020,9,21,11,12," 3,358 ",911.75
9/21/2020 12:00,2020,9,21,12,13," 3,406 ",901.88
9/21/2020 13:00,2020,9,21,13,14," 3,433 ",833.18
9/21/2020 14:00,2020,9,21,14,15," 3,447 ",683.50
9/21/2020 15:00,2020,9,21,15,16," 3,429 ",473.99
9/21/2020 16:00,2020,9,21,16,17," 3,356 ",214.41
9/21/2020 17:00,2020,9,21,17,18," 3,240 ",15.13
9/21/2020 18:00,2020,9,21,18,19," 3,348 ",0.00
9/21/2020 19:00,2020,9,21,19,20," 3,245 ",0.00
9/21/2020 20:00,2020,9,21,20,21," 2,984 ",0.00
9/21/2020 21:00,2020,9,21,21,22," 2,678 ",0.00
9/21/2020 22:00,2020,9,21,22,23," 2,355 ",0.00
9/21/2020 23:00,2020,9,21,23,24," 2,141 ",0.00
9/22/2020 0:00,2020,9,22,0,1," 2,023 ",0.00
9/22/2020 1:00,2020,9,22,1,2," 1,954 ",0.00
9/22/2020 2:00,2020,9,22,2,3," 1,918 ",0.00
9/22/2020 3:00,2020,9,22,3,4," 1,967 ",0.00
9/22/2020 4:00,2020,9,22,4,5," 2,115 ",0.00
9/22/2020 5:00,2020,9,22,5,6," 2,411 ",0.07
9/22/2020 6:00,2020,9,22,6,7," 2,580 ",62.29
9/22/2020 7:00,2020,9,22,7,8," 2,739 ",273.15
9/22/2020 8:00,2020,9,22,8,9," 2,943 ",501.88
9/22/2020 9:00,2020,9,22,9,10," 3,140 ",685.22
9/22/2020 10:00,2020,9,22,10,11," 3,290 ",803.13
9/22/2020 11:00,2020,9,22,11,12," 3,389 ",859.84
9/22/2020 12:00,2020,9,22,12,13," 3,459 ",819.86
9/22/2020 13:00,2020,9,22,13,14," 3,518 ",763.13
9/22/2020 14:00,2020,9,22,14,15," 3,566 ",616.67
9/22/2020 15:00,2020,9,22,15,16," 3,568 ",419.69
9/22/2020 16:00,2020,9,22,16,17," 3,492 ",171.79
9/22/2020 17:00,2020,9,22,17,18," 3,387 ",7.55
9/22/2020 18:00,2020,9,22,18,19," 3,443 ",0.00
9/22/2020 19:00,2020,9,22,19,20," 3,343 ",0.00
9/22/2020 20:00,2020,9,22,20,21," 3,068 ",0.00
9/22/2020 21:00,2020,9,22,21,22," 2,735 ",0.00
9/22/2020 22:00,2020,9,22,22,23," 2,419 ",0.00
9/22/2020 23:00,2020,9,22,23,24," 2,185 ",0.00
9/23/2020 0:00,2020,9,23,0,1," 2,048 ",0.00
9/23/2020 1:00,2020,9,23,1,2," 1,987 ",0.00
9/23/2020 2:00,2020,9,23,2,3," 1,961 ",0.00
9/23/2020 3:00,2020,9,23,3,4," 2,012 ",0.00
9/23/2020 4:00,2020,9,23,4,5," 2,156 ",0.00
9/23/2020 5:00,2020,9,23,5,6," 2,447 ",0.07
9/23/2020 6:00,2020,9,23,6,7," 2,586 ",62.29
9/23/2020 7:00,2020,9,23,7,8," 2,805 ",273.15
9/23/2020 8:00,2020,9,23,8,9," 3,064 ",501.88
9/23/2020 9:00,2020,9,23,9,10," 3,289 ",685.22
9/23/2020 10:00,2020,9,23,10,11," 3,438 ",803.13
9/23/2020 11:00,2020,9,23,11,12," 3,548 ",859.84
9/23/2020 12:00,2020,9,23,12,13," 3,687 ",819.86
9/23/2020 13:00,2020,9,23,13,14," 3,839 ",763.13
9/23/2020 14:00,2020,9,23,14,15," 3,976 ",616.67
9/23/2020 15:00,2020,9,23,15,16," 4,014 ",419.69
9/23/2020 16:00,2020,9,23,16,17," 3,829 ",171.79
9/23/2020 17:00,2020,9,23,17,18," 3,632 ",7.55
9/23/2020 18:00,2020,9,23,18,19," 3,640 ",0.00
9/23/2020 19:00,2020,9,23,19,20," 3,499 ",0.00
9/23/2020 20:00,2020,9,23,20,21," 3,244 ",0.00
9/23/2020 21:00,2020,9,23,21,22," 2,860 ",0.00
