Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,PG&E Hourly Load,PG&E Hourly PV Generation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 0:00,2027,1,9,0,1," 11,307 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 1:00,2027,1,9,1,2," 10,856 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 2:00,2027,1,9,2,3," 10,672 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 3:00,2027,1,9,3,4," 10,619 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 4:00,2027,1,9,4,5," 10,652 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 5:00,2027,1,9,5,6," 10,840 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 6:00,2027,1,9,6,7," 11,426 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 7:00,2027,1,9,7,8," 12,000 ",65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 8:00,2027,1,9,8,9," 12,247 ",993.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 9:00,2027,1,9,9,10," 12,604 ",2258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 10:00,2027,1,9,10,11," 12,651 ",3142.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 11:00,2027,1,9,11,12," 12,545 ",3692.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 12:00,2027,1,9,12,13," 12,398 ",3868.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 13:00,2027,1,9,13,14," 12,204 ",3608.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 14:00,2027,1,9,14,15," 12,082 ",2931.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 15:00,2027,1,9,15,16," 12,150 ",1801.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 16:00,2027,1,9,16,17," 12,515 ",477.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 17:00,2027,1,9,17,18," 14,054 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 18:00,2027,1,9,18,19," 14,354 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 19:00,2027,1,9,19,20," 14,142 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 20:00,2027,1,9,20,21," 13,801 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 21:00,2027,1,9,21,22," 13,309 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 22:00,2027,1,9,22,23," 12,371 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2027 23:00,2027,1,9,23,24," 11,545 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 0:00,2027,1,10,0,1," 10,948 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 1:00,2027,1,10,1,2," 10,666 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 2:00,2027,1,10,2,3," 10,481 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 3:00,2027,1,10,3,4," 10,423 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 4:00,2027,1,10,4,5," 10,467 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 5:00,2027,1,10,5,6," 10,643 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 6:00,2027,1,10,6,7," 10,965 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 7:00,2027,1,10,7,8," 11,316 ",65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 8:00,2027,1,10,8,9," 11,761 ",993.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 9:00,2027,1,10,9,10," 12,077 ",2258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 10:00,2027,1,10,10,11," 12,092 ",3142.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 11:00,2027,1,10,11,12," 12,033 ",3692.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 12:00,2027,1,10,12,13," 11,928 ",3868.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 13:00,2027,1,10,13,14," 11,803 ",3608.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 14:00,2027,1,10,14,15," 11,688 ",2931.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 15:00,2027,1,10,15,16," 11,816 ",1801.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 16:00,2027,1,10,16,17," 12,230 ",477.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 17:00,2027,1,10,17,18," 13,953 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 18:00,2027,1,10,18,19," 14,444 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 19:00,2027,1,10,19,20," 14,294 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 20:00,2027,1,10,20,21," 14,005 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 21:00,2027,1,10,21,22," 13,230 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 22:00,2027,1,10,22,23," 12,235 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2027 23:00,2027,1,10,23,24," 11,261 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 0:00,2027,1,11,0,1," 10,750 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 1:00,2027,1,11,1,2," 10,547 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 2:00,2027,1,11,2,3," 10,448 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 3:00,2027,1,11,3,4," 10,510 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 4:00,2027,1,11,4,5," 10,747 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 5:00,2027,1,11,5,6," 11,628 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 6:00,2027,1,11,6,7," 13,332 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 7:00,2027,1,11,7,8," 14,380 ",65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 8:00,2027,1,11,8,9," 14,447 ",993.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 9:00,2027,1,11,9,10," 14,375 ",2258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 10:00,2027,1,11,10,11," 14,231 ",3142.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 11:00,2027,1,11,11,12," 14,066 ",3692.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 12:00,2027,1,11,12,13," 13,830 ",3868.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 13:00,2027,1,11,13,14," 13,722 ",3608.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 14:00,2027,1,11,14,15," 13,552 ",2931.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 15:00,2027,1,11,15,16," 13,490 ",1801.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 16:00,2027,1,11,16,17," 13,795 ",477.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 17:00,2027,1,11,17,18," 15,158 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 18:00,2027,1,11,18,19," 15,662 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 19:00,2027,1,11,19,20," 15,312 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 20:00,2027,1,11,20,21," 14,787 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 21:00,2027,1,11,21,22," 14,127 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 22:00,2027,1,11,22,23," 12,901 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2027 23:00,2027,1,11,23,24," 11,869 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 0:00,2027,1,12,0,1," 11,080 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 1:00,2027,1,12,1,2," 10,774 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 2:00,2027,1,12,2,3," 10,652 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 3:00,2027,1,12,3,4," 10,653 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 4:00,2027,1,12,4,5," 10,884 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 5:00,2027,1,12,5,6," 11,825 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 6:00,2027,1,12,6,7," 13,502 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 7:00,2027,1,12,7,8," 14,549 ",65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 8:00,2027,1,12,8,9," 14,497 ",993.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 9:00,2027,1,12,9,10," 14,331 ",2258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 10:00,2027,1,12,10,11," 14,181 ",3142.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 11:00,2027,1,12,11,12," 14,069 ",3692.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 12:00,2027,1,12,12,13," 13,825 ",3868.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 13:00,2027,1,12,13,14," 13,654 ",3608.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 14:00,2027,1,12,14,15," 13,479 ",2931.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 15:00,2027,1,12,15,16," 13,463 ",1801.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 16:00,2027,1,12,16,17," 13,751 ",477.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 17:00,2027,1,12,17,18," 15,096 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 18:00,2027,1,12,18,19," 15,617 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 19:00,2027,1,12,19,20," 15,310 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 20:00,2027,1,12,20,21," 14,809 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 21:00,2027,1,12,21,22," 14,162 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 22:00,2027,1,12,22,23," 12,979 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/2027 23:00,2027,1,12,23,24," 11,933 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 0:00,2027,1,13,0,1," 11,142 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 1:00,2027,1,13,1,2," 10,816 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 2:00,2027,1,13,2,3," 10,706 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 3:00,2027,1,13,3,4," 10,723 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 4:00,2027,1,13,4,5," 10,947 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 5:00,2027,1,13,5,6," 11,947 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 6:00,2027,1,13,6,7," 13,571 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 7:00,2027,1,13,7,8," 14,526 ",65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 8:00,2027,1,13,8,9," 14,530 ",993.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 9:00,2027,1,13,9,10," 14,395 ",2258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 10:00,2027,1,13,10,11," 14,190 ",3142.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 11:00,2027,1,13,11,12," 14,008 ",3692.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 12:00,2027,1,13,12,13," 13,808 ",3868.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 13:00,2027,1,13,13,14," 13,688 ",3608.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 14:00,2027,1,13,14,15," 13,599 ",2931.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 15:00,2027,1,13,15,16," 13,593 ",1801.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 16:00,2027,1,13,16,17," 13,854 ",477.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 17:00,2027,1,13,17,18," 15,089 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 18:00,2027,1,13,18,19," 15,605 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 19:00,2027,1,13,19,20," 15,295 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 20:00,2027,1,13,20,21," 14,906 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 21:00,2027,1,13,21,22," 14,223 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 22:00,2027,1,13,22,23," 13,123 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2027 23:00,2027,1,13,23,24," 12,066 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 0:00,2027,1,14,0,1," 11,275 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 1:00,2027,1,14,1,2," 10,910 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 2:00,2027,1,14,2,3," 10,769 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 3:00,2027,1,14,3,4," 10,793 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 4:00,2027,1,14,4,5," 11,035 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 5:00,2027,1,14,5,6," 11,979 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 6:00,2027,1,14,6,7," 13,497 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 7:00,2027,1,14,7,8," 14,463 ",65.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 8:00,2027,1,14,8,9," 14,437 ",993.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 9:00,2027,1,14,9,10," 14,300 ",2258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 10:00,2027,1,14,10,11," 14,204 ",3142.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 11:00,2027,1,14,11,12," 13,989 ",3692.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 12:00,2027,1,14,12,13," 13,827 ",3868.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 13:00,2027,1,14,13,14," 13,848 ",3608.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 14:00,2027,1,14,14,15," 13,731 ",2931.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 15:00,2027,1,14,15,16," 13,758 ",1801.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 16:00,2027,1,14,16,17," 14,046 ",477.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 17:00,2027,1,14,17,18," 15,114 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 18:00,2027,1,14,18,19," 15,653 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 19:00,2027,1,14,19,20," 15,344 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 20:00,2027,1,14,20,21," 14,869 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 21:00,2027,1,14,21,22," 14,194 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 22:00,2027,1,14,22,23," 13,093 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/2027 23:00,2027,1,14,23,24," 12,113 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 0:00,2027,1,15,0,1," 11,342 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 1:00,2027,1,15,1,2," 10,923 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 2:00,2027,1,15,2,3," 10,767 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 3:00,2027,1,15,3,4," 10,760 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 4:00,2027,1,15,4,5," 10,984 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 5:00,2027,1,15,5,6," 11,902 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 6:00,2027,1,15,6,7," 13,457 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 7:00,2027,1,15,7,8," 14,477 ",69.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 8:00,2027,1,15,8,9," 14,520 ",923.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 9:00,2027,1,15,9,10," 14,427 ",2029.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 10:00,2027,1,15,10,11," 14,285 ",2800.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 11:00,2027,1,15,11,12," 14,094 ",3343.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 12:00,2027,1,15,12,13," 13,812 ",3521.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 13:00,2027,1,15,13,14," 13,701 ",3324.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 14:00,2027,1,15,14,15," 13,538 ",2778.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 15:00,2027,1,15,15,16," 13,461 ",1764.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 16:00,2027,1,15,16,17," 13,722 ",541.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 17:00,2027,1,15,17,18," 14,799 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 18:00,2027,1,15,18,19," 15,196 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 19:00,2027,1,15,19,20," 14,857 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 20:00,2027,1,15,20,21," 14,437 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 21:00,2027,1,15,21,22," 13,897 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 22:00,2027,1,15,22,23," 12,879 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/2027 23:00,2027,1,15,23,24," 11,953 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 0:00,2027,1,16,0,1," 11,141 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 1:00,2027,1,16,1,2," 10,762 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 2:00,2027,1,16,2,3," 10,631 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 3:00,2027,1,16,3,4," 10,581 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 4:00,2027,1,16,4,5," 10,656 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 5:00,2027,1,16,5,6," 10,903 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 6:00,2027,1,16,6,7," 11,570 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 7:00,2027,1,16,7,8," 12,208 ",69.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 8:00,2027,1,16,8,9," 12,697 ",923.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 9:00,2027,1,16,9,10," 12,924 ",2029.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 10:00,2027,1,16,10,11," 12,901 ",2800.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 11:00,2027,1,16,11,12," 12,691 ",3343.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 12:00,2027,1,16,12,13," 12,472 ",3521.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 13:00,2027,1,16,13,14," 12,303 ",3324.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 14:00,2027,1,16,14,15," 12,144 ",2778.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 15:00,2027,1,16,15,16," 12,168 ",1764.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 16:00,2027,1,16,16,17," 12,436 ",541.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 17:00,2027,1,16,17,18," 13,838 ",0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 18:00,2027,1,16,18,19," 14,352 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 19:00,2027,1,16,19,20," 14,168 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 20:00,2027,1,16,20,21," 13,839 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 21:00,2027,1,16,21,22," 13,274 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 22:00,2027,1,16,22,23," 12,414 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/2027 23:00,2027,1,16,23,24," 11,522 ",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
